,text,label
197,羊了快40天了，还是浑身疲劳无力，没有精神，脑壳疼，人们说的脑雾还在；总出虚汗；腰椎持续疼痛；一吃东西就拉肚子。特别是心脏，一直难受，疼的厉害，动不动就乱突突，心率100多下是常态，一天天就在家躺着不敢动；一动就气短，走两步就累的不行。还稍微有些咳嗽吐白泡泡痰；持续没有一滴记忆力，大脑一片空白。,2
198,疫情放开了，身边都是小阳人，放开之后街上的行人反倒是口罩戴的越来越好了，这么好的天气，晒晒太阳，借紫外线杀杀菌。,1
199,第一反应是好羡慕，可我们的生活不是本该如此吗？全员核酸和封控快点滚出我的世界。,0
200,疫情中的经济现象总结：1初期N95口罩一度涨价到20块一个。2核酸检查最高时单管130多元一次，甚至更高，后来降到13-15元单管；3医用呼吸机，自然不用说了，初期很紧俏；4物资：短期隔离区，高风险区的封控，造成局部的蔬菜及副食品价格上涨；甚至出现定点商场超市供应，形成局部垄断，有超市狠发了一笔财。小超市只能关门，后期才盘活。5隔离区内的采购：含住宿、配送、餐饮外卖、专车接送、检查核酸人员的需求，形成某些商机，有钱赚。6核酸检测公司：数据造假，故意制造阳性，以增加核酸检测数量；不全部检测，造成数据不全面；说不好自己派人员散播病毒，制造疫情，违法乱纪（有点狠了）7由于疫情许多企业亏损，资产缩水，甚至破产倒闭。被收购。8造成失业率上升，无工作无收入，业绩不好职工薪水无法增长，家庭资产缩水。9餐饮业、旅游业因封控造成接待量严重下降，行业亏损严重。,1
201,我笑死，我们这里一有风吹草动，村里那个喇叭从早喊到晚，不知道别的地方村子里怎么管理，我们这里就是喇叭大声喊，人该跑还是跑。,2
202,现在都很会做啊，都不报但是都封着，一起摆烂。,2
203,今年暑假带孩子去了广州，我们全家对广州的印象都很好，包容大气。改革开放大亚湾走在前端，这次依然敢为人先，广州，好样的！,0
204,说实话广州作为开放试验点要优于石家庄的，大家先别骂，我先摆事实。1.广州医疗全国前三2.广州人见识广，胆子大，而且做事务实讲究逻辑，不上升到意识争吵3.这次主要试验的是，高传染性后医疗资源，重症率的情况。只能说广州是勇敢的！,0
205,我觉得不可能就一波吧，虽然我希望以后都没事了。,0
206,呜呜呜呜，早上是被同学的电话叫醒的。有同学因为脑血栓去世了。我觉得是因为新冠。大家要注意身体啊！,2
207,这两天是过渡期，核酸还是免费，我都去做了。30号下午就开车出去买菜，进去还得扫码，昨天去就不需要扫了。去大学食堂吃饭，大学生们陆续提着行李出校，但食堂还是满满的，应该走的不是很多。孩子们课外班今天复课，下周一应该能返校。,1
208,新冠阳后失眠很严重，自己每天喝一碗黄酒隔水蒸两三片阿胶糕、核桃加枸杞治好了失眠，现在睡的很好，顺便发现阳后很严重的“脑雾”也缓解很多。转阴后一运动就胸闷憋气，睡不好，10克左右的炙甘草喝了几天后，有用，但没好彻底。又喝10克炙甘草+10克姜半夏，厨房里配了点红枣、山药干、枸杞，喝了几天，基本痊愈。,1
209,四季度最义愤填膺的几件事情：一、疫苗迟迟不覆盖幼儿。二、疫苗第三针迟迟不覆盖青少年。三、疫苗第四针迟迟不覆盖成年人！特别是医务工作者！是负担不起吗？没说你一定要批辉瑞的，你就打国内的重组也行啊！有吗？下面的人乱作为！专家假作为！上面的不作为！,2
210,无所谓，滴二三四波疫情会教你做人。,1
211,我们家冬天躲过第一轮全都没阳，这周孩子班级里几天内三十多个孩子发烧，这不是新冠是啥？我家娃今天烧了一天两晚了，早上抗原还是阳性，新冠并没有消失。,1
212,恭喜广州，全国唯一一个正常的城市！,0
213,放什么屁呢,2
214,这话题能在热门飘这么久，本身就是一种信号，县城和大城市不同之处太多了，比如财政更弱，光核酸收费还是免费的事，就够吵一阵的；县城里打工人抵抗风险的能力也更弱，县城可没大城市的什么金融互联网科技公司，还能玩远程办公，工资照样发。,1
215,新冠真的毒，哪怕已经被稀释了40倍的依然不可小觑。孕妇真的太难了，千防万防还是中招了。幸运的是没发烧，硬抗一周后今天总算有味觉了，虽然还是两条杠，但看到了胜利的曙光。备上了爱吃的甜食，晒晒太阳，抓紧享受一下周末。因为明天又要开始搬砖了。,1
216,虽然上班不快乐，但是聚餐见到朋友们就很快乐。整整25天，人都居家居颓废了。,0
217,谢谢大城市压力更大房租日常开销放哪不大微博这些标题是越来越随便了,2
218,我是第二次感染了，太难受了。,2
219,静音了，实在是不想停，老百姓想问啥，你们应该一清二楚，但就是一句不说。,2
220,能不能干点实事？还演呢。,2
221,新冠暂时沉寂，新骗局又借势出现了，大家看一看，心里有底好预防,2
222,不希望再阳了，一次就很难受，泪目。,2
223,张珊珊为祖国核酸事业鞠躬尽瘁，令人感动。请尽快现身，让人民群众来感谢她祖宗十八代。,2
224,广州是我在这个国家最爱的城市。以前是，现在是，以后也会是。,0
225,人口密集的地方带好口罩，注意消毒。其他时间正常上班上课，该吃吃该喝喝该玩玩，不快乐吗？天天核酸天天隔离不出外走走身体机能跟不上更容易得阳性。穷都不怕就不要怕其他了！,1
226,生活在这个社会最艰难的两点就在于，第一，很多宪法赋予的最基本的权利，需要靠申请或吵闹甚至斗争才能获得；第二，旁边有无数傻b在诅咒你为什么要去争取正当权利。与傻逼共存，比与病毒共存难多了，内耗太大了!经常怀疑自己是否在正常的人世间。,2
227,有些人是不是忘了，今年常态化核酸出来之前也是自费去医院做的核酸，也没有随处可见的核酸点，除了偶尔有情况会做大规模，出行也是只看绿码测体温。现在只是回到了常态化核酸之前的生活，高风险地区依旧在管控，没有放任不管。,1
228,医院要求的24h核酸怎么说？我知道我周五生病？然后再提前一周抢周四验核酸的号？,2
229,党和政府成功打赢了疫情保卫战！,0
230,疫情闹得满世界人心惶惶，可我对新冠无所谓，倒是封控让我至今胆颤心惊！自从放开以后，我天天在外面逛超市、公园…原本自由自在的生活，却在某一天突然把你家的门封控了，门口坐着个看不清脸、人不像人鬼不像鬼的东西，这比坐牢又好到哪去？即使是坐牢也还有放风的时候，可你要是被封控了，就别谈自由了。,2
231,山东继续开展核酸检测，真的是敏感度和前瞻性极强的表现！同样也是为人民百姓负责任的表现，安全就是管出来了，放任和无为而治就是不作为！因为马上面临春节，人口的超级大流动一定是必然的，来自全国各地的山东籍打工人返乡，可能带回来的是七七八八的病毒，引发什么样的隐患，谁也预测不到，而河南郑州的疫情大爆发就是因为国庆假期人员的大流动造成。,0
232,广州回到日常生活中了，大部分区不需要核酸检测报告，凭借绿码就可出行，憋了这么久的广州人们可乐坏了，旅游搜索量创了新高，街道恢复了往日的活力，烟火气味回来了！,0
233,防疫爱好者（核酸公司水军）开始跳脚了，建议不接受放开可以自我居家，利人利己,2
234,菩萨保佑，愿你及家人都平安健康，厄运消除，疫情退去，远离一切灾害和疾病困扰，幸福快乐。,0
235,总有别有用心的人,2
236,疫情已经消失，恢复正常生活了,0
237,北京各大住院部！更新！由于平台原因，需要私信可发需要的自己看看，表格有点长发不完，整理了很长时间。可挂号，可挂名医，可安排床位！困难都要为生命让路！绿色通道！,1
238,关于张文宏，突然有一个不祥之兆：张文宏说现在是新冠疫情最后一个冬天，23年夏天就会走出疫情。张文宏说新冠就是感冒，当然就应该知道新冠疫情近期不会结束，流感疫情100多年了，不是也没结束么？难道他连这点都不知道？不会吧！除非对张文宏来说，等于新冠疫情已经结束了。倒吸一口冷气，会是这样？,2
239,不管怎样，感谢国家对我和家人保护了三年。身为中国人感到特别安全。,0
240,微博上人才济济，刚看到篇文章，求科普！如果真是这样就太好了！,1
241,我们现在的专家，下的结论数据都是美国来的，真的可笑，就没有一点自己的实践研究，这3年的防疫专家都在忙啥呢？,2
242,说实话全员核酸是今年才经常开展，以前也不用啊。所以取消核酸点也没必要恐慌吧，广州没爆发这轮疫情之前也只是看绿码不用每天核酸这里的回归日常更像是回到2021，并不是2019之前。我记得2021年学校还可以自由出入。到了2022年3月就有了非必要不离校，但是今天学校终于恢复自由出入了。,1
243,四季度最气愤填膺的几件事情:1.疫苗迟迟不覆盖幼儿2.疫苗第三针迟迟不覆盖青少年3.疫苗第四针迟迟不覆盖成年人！特别是医务工作者！是负担不起吗？没说你一定要批辉瑞的，你就打国内的重组也行啊！有吗？下面的人乱作为！专家假作为！上面的不作为！,2
